"","ID","Sample","Assay","SampleName","Type","rConc","AssayName","Value","Quality","Call","Threshold","Plate"
"3831","S121-A15","S121","A15","9900039223","Unknown",1,"N2",11.5810954941606,0.913628631021539,"Pass",0.033418851518901,"Plate1"
"3832","S121-A16","S121","A16","9900039223","Unknown",1,"N2",11.5734872578895,0.915032784122899,"Pass",0.033418851518901,"Plate1"
"3833","S121-A17","S121","A17","9900039223","Unknown",1,"N2",11.7329302061652,0.935133711651603,"Pass",0.033418851518901,"Plate1"
"3834","S121-A18","S121","A18","9900039223","Unknown",1,"N2",11.6010592329321,0.913774619913788,"Pass",0.033418851518901,"Plate1"
"3835","S121-A19","S121","A19","9900039223","Unknown",1,"RP",9.28086234279834,0.880048018810516,"Pass",0.033418851518901,"Plate1"
"3836","S121-A20","S121","A20","9900039223","Unknown",1,"RP",9.38010618705864,0.887526283431854,"Pass",0.033418851518901,"Plate1"
"3837","S121-A21","S121","A21","9900039223","Unknown",1,"RP",9.33365676431134,0.891815683598355,"Pass",0.033418851518901,"Plate1"
"3838","S121-A22","S121","A22","9900039223","Unknown",1,"RP",9.29922475927674,0.886039857566725,"Pass",0.033418851518901,"Plate1"
"3839","S121-A23","S121","A23","9900039223","Unknown",1,"RP",9.38241429358943,0.889558431846585,"Pass",0.033418851518901,"Plate1"
"3840","S121-A24","S121","A24","9900039223","Unknown",1,"RP",9.34898003926435,0.892926055173253,"Pass",0.033418851518901,"Plate1"
"3841","S122-A01","S122","A01","9900039255","Unknown",1,"N1",17.1338502485373,0.912968351851864,"Pass",0.033418851518901,"Plate1"
"3842","S122-A02","S122","A02","9900039255","Unknown",1,"N1",16.9746508229897,1,"Pass",0.033418851518901,"Plate1"
"3843","S122-A03","S122","A03","9900039255","Unknown",1,"N1",17.1311766258953,0.917096454881336,"Pass",0.033418851518901,"Plate1"
"3844","S122-A04","S122","A04","9900039255","Unknown",1,"N1",17.0696263857468,0.914132023035195,"Pass",0.033418851518901,"Plate1"
"3845","S122-A05","S122","A05","9900039255","Unknown",1,"N1",17.1971460258271,0.927648758299977,"Pass",0.033418851518901,"Plate1"
"3846","S122-A06","S122","A06","9900039255","Unknown",1,"N1",16.9737687113516,1,"Pass",0.033418851518901,"Plate1"
"3847","S122-A07","S122","A07","9900039255","Unknown",1,"N1",17.0473524699309,0.906767830092672,"Pass",0.033418851518901,"Plate1"
"3848","S122-A08","S122","A08","9900039255","Unknown",1,"N1",17.1328789777876,0.915725855046053,"Pass",0.033418851518901,"Plate1"
"3849","S122-A09","S122","A09","9900039255","Unknown",1,"N1",16.9134219989612,1,"Pass",0.033418851518901,"Plate1"
"3850","S122-A10","S122","A10","9900039255","Unknown",1,"N2",17.1943211490332,0.86777513936716,"Pass",0.033418851518901,"Plate1"
"3851","S122-A11","S122","A11","9900039255","Unknown",1,"N2",17.3168434845885,0.881338897953506,"Pass",0.033418851518901,"Plate1"
"3852","S122-A12","S122","A12","9900039255","Unknown",1,"N2",17.0083097220499,0.832270583384743,"Pass",0.033418851518901,"Plate1"
"3853","S122-A13","S122","A13","9900039255","Unknown",1,"N2",17.0253172239172,0.831323015560805,"Pass",0.033418851518901,"Plate1"
"3854","S122-A14","S122","A14","9900039255","Unknown",1,"N2",17.1944215564863,0.859191368826484,"Pass",0.033418851518901,"Plate1"
"3855","S122-A15","S122","A15","9900039255","Unknown",1,"N2",17.1375631331961,0.856828869158863,"Pass",0.033418851518901,"Plate1"
"3856","S122-A16","S122","A16","9900039255","Unknown",1,"N2",17.1029628995002,0.858043723811843,"Pass",0.033418851518901,"Plate1"
"3857","S122-A17","S122","A17","9900039255","Unknown",1,"N2",17.241031760411,0.873122768533027,"Pass",0.033418851518901,"Plate1"
"3858","S122-A18","S122","A18","9900039255","Unknown",1,"N2",17.1354336235023,0.863481713538922,"Pass",0.033418851518901,"Plate1"
"3859","S122-A19","S122","A19","9900039255","Unknown",1,"RP",9.84533632608623,0.964879709734717,"Pass",0.033418851518901,"Plate1"
"3860","S122-A20","S122","A20","9900039255","Unknown",1,"RP",9.9120377102079,0.968371286359411,"Pass",0.033418851518901,"Plate1"
"3861","S122-A21","S122","A21","9900039255","Unknown",1,"RP",9.85654631365163,0.970434486596735,"Pass",0.033418851518901,"Plate1"
"3862","S122-A22","S122","A22","9900039255","Unknown",1,"RP",9.87056383990649,0.97243038062989,"Pass",0.033418851518901,"Plate1"
"3863","S122-A23","S122","A23","9900039255","Unknown",1,"RP",9.89570585420022,0.96999064077589,"Pass",0.033418851518901,"Plate1"
"3864","S122-A24","S122","A24","9900039255","Unknown",1,"RP",9.84383610674045,0.965580331312337,"Pass",0.033418851518901,"Plate1"
"3865","S123-A01","S123","A01","9900039269","Unknown",1,"N1",13.7257614898526,0.994392263740021,"Pass",0.033418851518901,"Plate1"
"3866","S123-A02","S123","A02","9900039269","Unknown",1,"N1",13.8274467583468,1,"Pass",0.033418851518901,"Plate1"
"3867","S123-A03","S123","A03","9900039269","Unknown",1,"N1",13.821197379794,1,"Pass",0.033418851518901,"Plate1"
"3868","S123-A04","S123","A04","9900039269","Unknown",1,"N1",13.7995455408381,1,"Pass",0.033418851518901,"Plate1"
"3869","S123-A05","S123","A05","9900039269","Unknown",1,"N1",13.8850267803555,1,"Pass",0.033418851518901,"Plate1"
"3870","S123-A06","S123","A06","9900039269","Unknown",1,"N1",13.7837979537722,1,"Pass",0.033418851518901,"Plate1"
"3871","S123-A07","S123","A07","9900039269","Unknown",1,"N1",13.6845866610175,1,"Pass",0.033418851518901,"Plate1"
"3872","S123-A08","S123","A08","9900039269","Unknown",1,"N1",13.8543844306852,1,"Pass",0.033418851518901,"Plate1"
"3873","S123-A09","S123","A09","9900039269","Unknown",1,"N1",13.6938270101813,1,"Pass",0.033418851518901,"Plate1"
"3874","S123-A10","S123","A10","9900039269","Unknown",1,"N2",14.1471918883797,0.879996133479948,"Pass",0.033418851518901,"Plate1"
"3875","S123-A11","S123","A11","9900039269","Unknown",1,"N2",14.4341207141831,0.922599304786116,"Pass",0.033418851518901,"Plate1"
"3876","S123-A12","S123","A12","9900039269","Unknown",1,"N2",14.0979759735371,0.872479895164697,"Pass",0.033418851518901,"Plate1"
"3877","S123-A13","S123","A13","9900039269","Unknown",1,"N2",14.093051887522,0.868187722976048,"Pass",0.033418851518901,"Plate1"
"3878","S123-A14","S123","A14","9900039269","Unknown",1,"N2",14.331282723639,0.902406170673627,"Pass",0.033418851518901,"Plate1"
"3879","S123-A15","S123","A15","9900039269","Unknown",1,"N2",14.1787569645742,0.88483067540386,"Pass",0.033418851518901,"Plate1"
"3880","S123-A16","S123","A16","9900039269","Unknown",1,"N2",14.20389506784,0.897635715310442,"Pass",0.033418851518901,"Plate1"
"3881","S123-A17","S123","A17","9900039269","Unknown",1,"N2",14.3990073557653,0.918032709055352,"Pass",0.033418851518901,"Plate1"
"3882","S123-A18","S123","A18","9900039269","Unknown",1,"N2",14.2321726168757,0.900361476787684,"Pass",0.033418851518901,"Plate1"
"3883","S123-A19","S123","A19","9900039269","Unknown",1,"RP",6.00341654004707,0.888113641837305,"Pass",0.033418851518901,"Plate1"
"3884","S123-A20","S123","A20","9900039269","Unknown",1,"RP",6.09831106852833,0.888952189413477,"Pass",0.033418851518901,"Plate1"
"3885","S123-A21","S123","A21","9900039269","Unknown",1,"RP",6.00467380843941,0.881307967017734,"Pass",0.033418851518901,"Plate1"
"3886","S123-A22","S123","A22","9900039269","Unknown",1,"RP",6.00003004993534,0.886665871346324,"Pass",0.033418851518901,"Plate1"
"3887","S123-A23","S123","A23","9900039269","Unknown",1,"RP",6.10255002288158,0.8873703961081,"Pass",0.033418851518901,"Plate1"
"3888","S123-A24","S123","A24","9900039269","Unknown",1,"RP",6.03556601010754,0.890611902540183,"Pass",0.033418851518901,"Plate1"
"3889","S124-A01","S124","A01","9900039216","Unknown",1,"N1",18.3643947413345,0.96235814344247,"Pass",0.033418851518901,"Plate1"
"3890","S124-A02","S124","A02","9900039216","Unknown",1,"N1",18.3810835510513,0.965206374230069,"Pass",0.033418851518901,"Plate1"
"3891","S124-A03","S124","A03","9900039216","Unknown",1,"N1",18.1084499933677,0.929134368817297,"Pass",0.033418851518901,"Plate1"
"3892","S124-A04","S124","A04","9900039216","Unknown",1,"N1",18.1533576271501,0.939908730962085,"Pass",0.033418851518901,"Plate1"
"3893","S124-A05","S124","A05","9900039216","Unknown",1,"N1",18.3335702809908,0.957471650489715,"Pass",0.033418851518901,"Plate1"
"3894","S124-A06","S124","A06","9900039216","Unknown",1,"N1",18.0522687119456,0.918155800740424,"Pass",0.033418851518901,"Plate1"
"3895","S124-A07","S124","A07","9900039216","Unknown",1,"N1",18.0792983561254,0.926661025597618,"Pass",0.033418851518901,"Plate1"
"3896","S124-A08","S124","A08","9900039216","Unknown",1,"N1",18.3019028864738,0.959735164262816,"Pass",0.033418851518901,"Plate1"
"3897","S124-A09","S124","A09","9900039216","Unknown",1,"N1",18.2080770910138,0.947771576062398,"Pass",0.033418851518901,"Plate1"
"3898","S124-A10","S124","A10","9900039216","Unknown",1,"N2",19.018590152215,0.849613070083713,"Pass",0.033418851518901,"Plate1"
"3899","S124-A11","S124","A11","9900039216","Unknown",1,"N2",19.1863206306218,0.865586458912687,"Pass",0.033418851518901,"Plate1"
"3900","S124-A12","S124","A12","9900039216","Unknown",1,"N2",19.1685031034415,0.872458040560724,"Pass",0.033418851518901,"Plate1"
"3901","S124-A13","S124","A13","9900039216","Unknown",1,"N2",18.8231498737242,0.960935717929458,"Pass",0.033418851518901,"Plate1"
"3902","S124-A14","S124","A14","9900039216","Unknown",1,"N2",19.3833275460878,0.897430190303159,"Pass",0.033418851518901,"Plate1"
"3903","S124-A15","S124","A15","9900039216","Unknown",1,"N2",18.9558940211584,0.966229890502721,"Pass",0.033418851518901,"Plate1"
"3904","S124-A16","S124","A16","9900039216","Unknown",1,"N2",19.0008124512073,0.853398045662567,"Pass",0.033418851518901,"Plate1"
"3905","S124-A17","S124","A17","9900039216","Unknown",1,"N2",19.4885204392353,0.92443135648656,"Pass",0.033418851518901,"Plate1"
"3906","S124-A18","S124","A18","9900039216","Unknown",1,"N2",19.1320499162902,0.872135934838815,"Pass",0.033418851518901,"Plate1"
"3907","S124-A19","S124","A19","9900039216","Unknown",1,"RP",13.8238292442792,0.955220729888472,"Pass",0.033418851518901,"Plate1"
"3908","S124-A20","S124","A20","9900039216","Unknown",1,"RP",14.0753918575092,0.873914717134088,"Pass",0.033418851518901,"Plate1"
"3909","S124-A21","S124","A21","9900039216","Unknown",1,"RP",13.9583335731355,0.980063894512939,"Pass",0.033418851518901,"Plate1"
"3910","S124-A22","S124","A22","9900039216","Unknown",1,"RP",13.9574468089235,0.981185944137494,"Pass",0.033418851518901,"Plate1"
"3911","S124-A23","S124","A23","9900039216","Unknown",1,"RP",14.0960588291032,0.878581586076999,"Pass",0.033418851518901,"Plate1"
"3912","S124-A24","S124","A24","9900039216","Unknown",1,"RP",14.0146652184799,0.878605400387527,"Pass",0.033418851518901,"Plate1"
"3913","S125-A01","S125","A01","9900039126","Unknown",1,"N1",8.83952936695903,1,"Pass",0.033418851518901,"Plate1"
"3914","S125-A02","S125","A02","9900039126","Unknown",1,"N1",8.89032549457006,1,"Pass",0.033418851518901,"Plate1"
"3915","S125-A03","S125","A03","9900039126","Unknown",1,"N1",8.83575174922622,1,"Pass",0.033418851518901,"Plate1"
"3916","S125-A04","S125","A04","9900039126","Unknown",1,"N1",8.76995393318006,1,"Pass",0.033418851518901,"Plate1"
"3917","S125-A05","S125","A05","9900039126","Unknown",1,"N1",8.88014853389943,1,"Pass",0.033418851518901,"Plate1"
"3918","S125-A06","S125","A06","9900039126","Unknown",1,"N1",8.70591592548383,1,"Pass",0.033418851518901,"Plate1"
"3919","S125-A07","S125","A07","9900039126","Unknown",1,"N1",8.68718741177556,1,"Pass",0.033418851518901,"Plate1"
"3920","S125-A08","S125","A08","9900039126","Unknown",1,"N1",8.87575123374549,1,"Pass",0.033418851518901,"Plate1"
"3921","S125-A09","S125","A09","9900039126","Unknown",1,"N1",8.6026685664437,0.997833474438517,"Pass",0.033418851518901,"Plate1"
"3922","S125-A10","S125","A10","9900039126","Unknown",1,"N2",8.54623255262022,0.942551365035616,"Pass",0.033418851518901,"Plate1"
"3923","S125-A11","S125","A11","9900039126","Unknown",1,"N2",8.83616540628738,0.976245028178708,"Pass",0.033418851518901,"Plate1"
"3924","S125-A12","S125","A12","9900039126","Unknown",1,"N2",8.4945003953677,0.935702032079422,"Pass",0.033418851518901,"Plate1"
"3925","S125-A13","S125","A13","9900039126","Unknown",1,"N2",8.50181152222116,0.931616676061256,"Pass",0.033418851518901,"Plate1"
"3926","S125-A14","S125","A14","9900039126","Unknown",1,"N2",8.83315363641585,0.967503535550876,"Pass",0.033418851518901,"Plate1"
"3927","S125-A15","S125","A15","9900039126","Unknown",1,"N2",8.50879692525393,0.935794752045001,"Pass",0.033418851518901,"Plate1"
"3928","S125-A16","S125","A16","9900039126","Unknown",1,"N2",8.57235856666369,0.954081602356894,"Pass",0.033418851518901,"Plate1"
"3929","S125-A17","S125","A17","9900039126","Unknown",1,"N2",8.84536289195046,0.981074213933772,"Pass",0.033418851518901,"Plate1"
"3930","S125-A18","S125","A18","9900039126","Unknown",1,"N2",8.61936528842645,0.952405474074933,"Pass",0.033418851518901,"Plate1"
"3931","S125-A19","S125","A19","9900039126","Unknown",1,"RP",7.82390131147803,0.9870491494839,"Pass",0.033418851518901,"Plate1"
"3932","S125-A20","S125","A20","9900039126","Unknown",1,"RP",8.04183521090299,0.889997750123958,"Pass",0.033418851518901,"Plate1"
"3933","S125-A21","S125","A21","9900039126","Unknown",1,"RP",7.84437426296644,0.987435647528187,"Pass",0.033418851518901,"Plate1"
"3934","S125-A22","S125","A22","9900039126","Unknown",1,"RP",7.89194353749297,0.995470681818787,"Pass",0.033418851518901,"Plate1"
"3935","S125-A23","S125","A23","9900039126","Unknown",1,"RP",7.97188289422197,0.993677437501265,"Pass",0.033418851518901,"Plate1"
"3936","S125-A24","S125","A24","9900039126","Unknown",1,"RP",7.94224979870959,0.998848378695221,"Pass",0.033418851518901,"Plate1"
"3937","S126-A01","S126","A01","9900039254","Unknown",1,"N1",12.9869376605797,1,"Pass",0.033418851518901,"Plate1"
"3938","S126-A02","S126","A02","9900039254","Unknown",1,"N1",13.0404867810149,0.906180752524794,"Pass",0.033418851518901,"Plate1"
"3939","S126-A03","S126","A03","9900039254","Unknown",1,"N1",12.9789761435304,1,"Pass",0.033418851518901,"Plate1"
"3940","S126-A04","S126","A04","9900039254","Unknown",1,"N1",13.0368042975509,0.916053618198185,"Pass",0.033418851518901,"Plate1"
"3941","S126-A05","S126","A05","9900039254","Unknown",1,"N1",13.0147173743344,0.908390075728778,"Pass",0.033418851518901,"Plate1"
"3942","S126-A06","S126","A06","9900039254","Unknown",1,"N1",12.9522162369028,1,"Pass",0.033418851518901,"Plate1"
"3943","S126-A07","S126","A07","9900039254","Unknown",1,"N1",12.9346037685652,1,"Pass",0.033418851518901,"Plate1"
"3944","S126-A08","S126","A08","9900039254","Unknown",1,"N1",12.9721670465584,1,"Pass",0.033418851518901,"Plate1"
"3945","S126-A09","S126","A09","9900039254","Unknown",1,"N1",12.8721539299858,1,"Pass",0.033418851518901,"Plate1"
"3946","S126-A10","S126","A10","9900039254","Unknown",1,"N2",13.107122623214,0.866512164402635,"Pass",0.033418851518901,"Plate1"
"3947","S126-A11","S126","A11","9900039254","Unknown",1,"N2",13.2953086109065,0.895642530138598,"Pass",0.033418851518901,"Plate1"
"3948","S126-A12","S126","A12","9900039254","Unknown",1,"N2",13.0769244094556,0.858380036493024,"Pass",0.033418851518901,"Plate1"
"3949","S126-A13","S126","A13","9900039254","Unknown",1,"N2",13.0669666809072,0.854945551789099,"Pass",0.033418851518901,"Plate1"
"3950","S126-A14","S126","A14","9900039254","Unknown",1,"N2",13.2901664295253,0.892788594089895,"Pass",0.033418851518901,"Plate1"
"3951","S126-A15","S126","A15","9900039254","Unknown",1,"N2",13.0876291674696,0.860821792258561,"Pass",0.033418851518901,"Plate1"
"3952","S126-A16","S126","A16","9900039254","Unknown",1,"N2",13.0524106304567,0.862732557229034,"Pass",0.033418851518901,"Plate1"
"3953","S126-A17","S126","A17","9900039254","Unknown",1,"N2",13.2203503212654,0.885695538803222,"Pass",0.033418851518901,"Plate1"
"3954","S126-A18","S126","A18","9900039254","Unknown",1,"N2",13.1303557347661,0.87464465237445,"Pass",0.033418851518901,"Plate1"
"3955","S126-A19","S126","A19","9900039254","Unknown",1,"RP",6.58900378264123,0.962291901185017,"Pass",0.033418851518901,"Plate1"
"3956","S126-A20","S126","A20","9900039254","Unknown",1,"RP",6.70441115857755,0.968477944113116,"Pass",0.033418851518901,"Plate1"
"3957","S126-A21","S126","A21","9900039254","Unknown",1,"RP",6.66444930857316,0.972256252097567,"Pass",0.033418851518901,"Plate1"
"3958","S126-A22","S126","A22","9900039254","Unknown",1,"RP",6.61533105297784,0.964413068517963,"Pass",0.033418851518901,"Plate1"
"3959","S126-A23","S126","A23","9900039254","Unknown",1,"RP",6.70897306140013,0.969805639739488,"Pass",0.033418851518901,"Plate1"
"3960","S126-A24","S126","A24","9900039254","Unknown",1,"RP",6.61760068770948,0.963803281725792,"Pass",0.033418851518901,"Plate1"
"3961","S133-A01","S133","A01","9900039381","Unknown",1,"N1",18.6794472504994,0.9484697059905,"Pass",0.033418851518901,"Plate1"
"3962","S133-A02","S133","A02","9900039381","Unknown",1,"N1",18.832326509437,0.976370036942861,"Pass",0.033418851518901,"Plate1"
"3963","S133-A03","S133","A03","9900039381","Unknown",1,"N1",18.9715470034161,0.992770512398549,"Pass",0.033418851518901,"Plate1"
"3964","S133-A04","S133","A04","9900039381","Unknown",1,"N1",18.9707334648695,1,"Pass",0.033418851518901,"Plate1"
"3965","S133-A05","S133","A05","9900039381","Unknown",1,"N1",18.7341589527183,0.971795854631584,"Pass",0.033418851518901,"Plate1"
"3966","S133-A06","S133","A06","9900039381","Unknown",1,"N1",18.8274426874529,0.981940098409572,"Pass",0.033418851518901,"Plate1"
"3967","S133-A07","S133","A07","9900039381","Unknown",1,"N1",18.7248373903727,0.977171455793849,"Pass",0.033418851518901,"Plate1"
"3968","S133-A08","S133","A08","9900039381","Unknown",1,"N1",18.8996840257735,0.989248539869775,"Pass",0.033418851518901,"Plate1"
"3969","S133-A09","S133","A09","9900039381","Unknown",1,"N1",18.926550541355,0.988770437647295,"Pass",0.033418851518901,"Plate1"
"3970","S133-A10","S133","A10","9900039381","Unknown",1,"N2",18.533534336851,0.930002679962704,"Pass",0.033418851518901,"Plate1"
"3971","S133-A11","S133","A11","9900039381","Unknown",1,"N2",18.7255916814289,0.949668036033834,"Pass",0.033418851518901,"Plate1"
"3972","S133-A12","S133","A12","9900039381","Unknown",1,"N2",18.5081603516288,0.921728864247765,"Pass",0.033418851518901,"Plate1"
"3973","S133-A13","S133","A13","9900039381","Unknown",1,"N2",18.6001961513068,0.927378574965731,"Pass",0.033418851518901,"Plate1"
"3974","S133-A14","S133","A14","9900039381","Unknown",1,"N2",18.4071243805191,0.903153977995404,"Pass",0.033418851518901,"Plate1"
"3975","S133-A15","S133","A15","9900039381","Unknown",1,"N2",18.6975458001597,0.946612805146138,"Pass",0.033418851518901,"Plate1"
"3976","S133-A16","S133","A16","9900039381","Unknown",1,"N2",18.6616284391023,0.943650914310093,"Pass",0.033418851518901,"Plate1"
"3977","S133-A17","S133","A17","9900039381","Unknown",1,"N2",18.6125976543567,0.949376471398507,"Pass",0.033418851518901,"Plate1"
"3978","S133-A18","S133","A18","9900039381","Unknown",1,"N2",18.3949449395396,0.910241543644261,"Pass",0.033418851518901,"Plate1"
"3979","S133-A19","S133","A19","9900039381","Unknown",1,"RP",9.98832515731488,1,"Pass",0.033418851518901,"Plate1"
"3980","S133-A20","S133","A20","9900039381","Unknown",1,"RP",10.0161764473879,0.886045285822668,"Pass",0.033418851518901,"Plate1"
"3981","S133-A21","S133","A21","9900039381","Unknown",1,"RP",9.991614436941,1,"Pass",0.033418851518901,"Plate1"
"3982","S133-A22","S133","A22","9900039381","Unknown",1,"RP",9.94696152722136,0.999438603159774,"Pass",0.033418851518901,"Plate1"
"3983","S133-A23","S133","A23","9900039381","Unknown",1,"RP",9.99861164070095,1,"Pass",0.033418851518901,"Plate1"
"3984","S133-A24","S133","A24","9900039381","Unknown",1,"RP",9.97314516336699,1,"Pass",0.033418851518901,"Plate1"
"3985","S134-A01","S134","A01","9900039468","Unknown",1,"N1",9.60958378582963,1,"Pass",0.033418851518901,"Plate1"
"3986","S134-A02","S134","A02","9900039468","Unknown",1,"N1",9.60873511098743,0.999266736723775,"Pass",0.033418851518901,"Plate1"
"3987","S134-A03","S134","A03","9900039468","Unknown",1,"N1",9.6123095988982,1,"Pass",0.033418851518901,"Plate1"
"3988","S134-A04","S134","A04","9900039468","Unknown",1,"N1",9.59871169050764,1,"Pass",0.033418851518901,"Plate1"
"3989","S134-A05","S134","A05","9900039468","Unknown",1,"N1",9.61844704284741,1,"Pass",0.033418851518901,"Plate1"
"3990","S134-A06","S134","A06","9900039468","Unknown",1,"N1",9.62958835210057,1,"Pass",0.033418851518901,"Plate1"
"3991","S134-A07","S134","A07","9900039468","Unknown",1,"N1",9.58019801946821,1,"Pass",0.033418851518901,"Plate1"
"3992","S134-A08","S134","A08","9900039468","Unknown",1,"N1",9.63156598925194,1,"Pass",0.033418851518901,"Plate1"
"3993","S134-A09","S134","A09","9900039468","Unknown",1,"N1",9.54585685887569,1,"Pass",0.033418851518901,"Plate1"
"3994","S134-A10","S134","A10","9900039468","Unknown",1,"N2",9.66677099549466,0.966953301007403,"Pass",0.033418851518901,"Plate1"
"3995","S134-A11","S134","A11","9900039468","Unknown",1,"N2",9.69785584188376,0.97232263974374,"Pass",0.033418851518901,"Plate1"
"3996","S134-A12","S134","A12","9900039468","Unknown",1,"N2",9.68570597117538,0.972216389868003,"Pass",0.033418851518901,"Plate1"
"3997","S134-A13","S134","A13","9900039468","Unknown",1,"N2",9.71966223075058,0.964612729073022,"Pass",0.033418851518901,"Plate1"
"3998","S134-A14","S134","A14","9900039468","Unknown",1,"N2",9.7255388909917,0.980222994342883,"Pass",0.033418851518901,"Plate1"
"3999","S134-A15","S134","A15","9900039468","Unknown",1,"N2",9.67645278989738,0.967638226908305,"Pass",0.033418851518901,"Plate1"
"4000","S134-A16","S134","A16","9900039468","Unknown",1,"N2",9.67758296815559,0.975844326563046,"Pass",0.033418851518901,"Plate1"
"4001","S134-A17","S134","A17","9900039468","Unknown",1,"N2",9.68695488356437,0.970821206481632,"Pass",0.033418851518901,"Plate1"
"4002","S134-A18","S134","A18","9900039468","Unknown",1,"N2",9.6468926969458,0.968709552236827,"Pass",0.033418851518901,"Plate1"
"4003","S134-A19","S134","A19","9900039468","Unknown",1,"RP",10.6806647431252,0.996546745523239,"Pass",0.033418851518901,"Plate1"
"4004","S134-A20","S134","A20","9900039468","Unknown",1,"RP",10.7451972438903,1,"Pass",0.033418851518901,"Plate1"
"4005","S134-A21","S134","A21","9900039468","Unknown",1,"RP",10.7313111599075,1,"Pass",0.033418851518901,"Plate1"
"4006","S134-A22","S134","A22","9900039468","Unknown",1,"RP",10.6758008214511,0.998944019416491,"Pass",0.033418851518901,"Plate1"
"4007","S134-A23","S134","A23","9900039468","Unknown",1,"RP",10.7112056025847,0.994780892130819,"Pass",0.033418851518901,"Plate1"
"4008","S134-A24","S134","A24","9900039468","Unknown",1,"RP",10.6853592516235,0.99593065125395,"Pass",0.033418851518901,"Plate1"
"4009","S135-A01","S135","A01","9900039105","Unknown",1,"N1",15.5418379956035,0.966774676731985,"Pass",0.033418851518901,"Plate1"
"4010","S135-A02","S135","A02","9900039105","Unknown",1,"N1",15.59654743219,0.970093443232224,"Pass",0.033418851518901,"Plate1"
"4011","S135-A03","S135","A03","9900039105","Unknown",1,"N1",15.5192998067432,0.97102784442448,"Pass",0.033418851518901,"Plate1"
"4012","S135-A04","S135","A04","9900039105","Unknown",1,"N1",15.5499807183946,0.979686411911361,"Pass",0.033418851518901,"Plate1"
"4013","S135-A05","S135","A05","9900039105","Unknown",1,"N1",15.5755433234097,0.976684315271912,"Pass",0.033418851518901,"Plate1"
"4014","S135-A06","S135","A06","9900039105","Unknown",1,"N1",15.4156057847458,0.957543146031166,"Pass",0.033418851518901,"Plate1"
"4015","S135-A07","S135","A07","9900039105","Unknown",1,"N1",15.3675178920251,0.952898056144815,"Pass",0.033418851518901,"Plate1"
"4016","S135-A08","S135","A08","9900039105","Unknown",1,"N1",15.5619699047432,0.974308009224345,"Pass",0.033418851518901,"Plate1"
"4017","S135-A09","S135","A09","9900039105","Unknown",1,"N1",15.3870192839122,0.954676298005653,"Pass",0.033418851518901,"Plate1"
"4018","S135-A10","S135","A10","9900039105","Unknown",1,"N2",16.3829209324532,0.895144555393659,"Pass",0.033418851518901,"Plate1"
"4019","S135-A11","S135","A11","9900039105","Unknown",1,"N2",16.623473849542,0.920641352874887,"Pass",0.033418851518901,"Plate1"
"4020","S135-A12","S135","A12","9900039105","Unknown",1,"N2",16.2885627052251,0.872368012404854,"Pass",0.033418851518901,"Plate1"
"4021","S135-A13","S135","A13","9900039105","Unknown",1,"N2",16.2806567441475,0.870682669693635,"Pass",0.033418851518901,"Plate1"
"4022","S135-A14","S135","A14","9900039105","Unknown",1,"N2",16.5108415200115,0.902767290079243,"Pass",0.033418851518901,"Plate1"
"4023","S135-A15","S135","A15","9900039105","Unknown",1,"N2",16.2542182723703,0.868555945808382,"Pass",0.033418851518901,"Plate1"
"4024","S135-A16","S135","A16","9900039105","Unknown",1,"N2",16.3847354566943,0.89525756524202,"Pass",0.033418851518901,"Plate1"
"4025","S135-A17","S135","A17","9900039105","Unknown",1,"N2",16.6155404445825,0.928759130709004,"Pass",0.033418851518901,"Plate1"
"4026","S135-A18","S135","A18","9900039105","Unknown",1,"N2",16.428215291217,0.904427454179528,"Pass",0.033418851518901,"Plate1"
"4027","S135-A19","S135","A19","9900039105","Unknown",1,"RP",7.45500038272859,0.914786652978001,"Pass",0.033418851518901,"Plate1"
"4028","S135-A20","S135","A20","9900039105","Unknown",1,"RP",7.62157878378969,0.932480332373046,"Pass",0.033418851518901,"Plate1"
"4029","S135-A21","S135","A21","9900039105","Unknown",1,"RP",7.52899473254562,0.920235620787343,"Pass",0.033418851518901,"Plate1"
"4030","S135-A22","S135","A22","9900039105","Unknown",1,"RP",7.50560734995831,0.923916658572413,"Pass",0.033418851518901,"Plate1"
"4031","S135-A23","S135","A23","9900039105","Unknown",1,"RP",7.59163684480346,0.923558761289993,"Pass",0.033418851518901,"Plate1"
"4032","S135-A24","S135","A24","9900039105","Unknown",1,"RP",7.54389266966273,0.930512889700947,"Pass",0.033418851518901,"Plate1"
"4033","S136-A01","S136","A01","9900039264","Unknown",1,"N1",13.0679999270633,0.912999791862513,"Pass",0.033418851518901,"Plate1"
"4034","S136-A02","S136","A02","9900039264","Unknown",1,"N1",13.1568328951741,0.925631568604585,"Pass",0.033418851518901,"Plate1"
"4035","S136-A03","S136","A03","9900039264","Unknown",1,"N1",13.1314390121793,0.9270293020757,"Pass",0.033418851518901,"Plate1"
"4036","S136-A04","S136","A04","9900039264","Unknown",1,"N1",13.1210003992292,0.928504767553179,"Pass",0.033418851518901,"Plate1"
"4037","S136-A05","S136","A05","9900039264","Unknown",1,"N1",13.1458623738132,0.926188690325347,"Pass",0.033418851518901,"Plate1"
"4038","S136-A06","S136","A06","9900039264","Unknown",1,"N1",13.0999035827002,0.928109294643825,"Pass",0.033418851518901,"Plate1"
